,Unnamed: 0,game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season
5301,107259,21700502,2017-12-26,BKN @ SAS,SAS,t,W,24.0,11.0,0.6859999999999999,240,41.0,80.0,0.513,7.0,16.0,0.438,20.0,24.0,1.0,5.0,38.0,43,18.0,7.0,5.0,12.0,14.0,109,BRK,2017,Regular Season,2017-18
5302,107260,21700449,2017-12-18,LAC @ SAS,SAS,t,W,21.0,10.0,0.677,240,40.0,82.0,0.488,9.0,24.0,0.375,20.0,25.0,1.0,8.0,37.0,45,22.0,7.0,4.0,16.0,19.0,109,LAC,2017,Regular Season,2017-18
5305,107269,21700374,2017-12-08,BOS @ SAS,SAS,t,W,18.0,8.0,0.6920000000000001,240,38.0,81.0,0.469,8.0,27.0,0.29600000000000004,21.0,24.0,1.0,14.0,32.0,46,16.0,6.0,3.0,13.0,14.0,105,BOS,2017,Regular Season,2017-18
5306,107270,21700361,2017-12-06,MIA @ SAS,SAS,t,W,17.0,8.0,0.68,240,46.0,87.0,0.529,13.0,25.0,0.52,12.0,14.0,1.0,10.0,24.0,34,30.0,6.0,7.0,11.0,13.0,117,MIA,2017,Regular Season,2017-18
5309,107273,21700126,2017-11-03,CHA @ SAS,SAS,t,W,5.0,4.0,0.556,240,39.0,83.0,0.47,9.0,27.0,0.333,21.0,26.0,1.0,7.0,38.0,45,31.0,7.0,6.0,15.0,26.0,108,CHO,2017,Regular Season,2017-18
5310,107274,21701209,2018-04-09,MEM @ MIN,MIN,t,W,46.0,35.0,0.568,240,42.0,87.0,0.483,7.0,22.0,0.318,22.0,26.0,1.0,18.0,34.0,52,27.0,10.0,7.0,17.0,18.0,113,MEM,2017,Regular Season,2017-18
5311,107275,21701106,2018-03-26,MEM @ MIN,MIN,t,L,42.0,33.0,0.56,240,33.0,79.0,0.418,8.0,24.0,0.333,19.0,24.0,1.0,7.0,30.0,37,21.0,7.0,6.0,14.0,15.0,93,MEM,2017,Regular Season,2017-18
5313,107277,21700849,2018-02-13,HOU @ MIN,MIN,t,L,35.0,25.0,0.583,240,40.0,84.0,0.476,6.0,23.0,0.261,22.0,23.0,1.0,9.0,31.0,40,22.0,3.0,4.0,8.0,20.0,108,HOU,2017,Regular Season,2017-18
5314,107278,21700780,2018-02-03,NOP @ MIN,MIN,t,W,34.0,22.0,0.607,240,48.0,95.0,0.505,10.0,21.0,0.476,12.0,16.0,1.0,12.0,38.0,50,21.0,9.0,3.0,12.0,13.0,118,NOP,2017,Regular Season,2017-18
5316,107282,21700680,2018-01-20,TOR @ MIN,MIN,t,W,30.0,18.0,0.625,240,38.0,81.0,0.469,7.0,16.0,0.438,32.0,42.0,1.0,15.0,29.0,44,21.0,4.0,3.0,11.0,20.0,115,TOR,2017,Regular Season,2017-18
5317,107283,21700623,2018-01-12,NYK @ MIN,MIN,t,W,28.0,16.0,0.636,240,49.0,95.0,0.516,10.0,27.0,0.37,10.0,16.0,1.0,16.0,27.0,43,33.0,12.0,4.0,12.0,12.0,118,NYK,2017,Regular Season,2017-18
5318,107284,21700594,2018-01-08,CLE @ MIN,MIN,t,W,26.0,16.0,0.619,240,52.0,100.0,0.52,10.0,31.0,0.32299999999999995,13.0,17.0,1.0,15.0,41.0,56,30.0,6.0,2.0,5.0,17.0,127,CLE,2017,Regular Season,2017-18
5319,107285,21700446,2017-12-18,POR @ MIN,MIN,t,W,18.0,13.0,0.581,240,42.0,91.0,0.462,7.0,19.0,0.368,17.0,21.0,1.0,11.0,21.0,32,19.0,6.0,2.0,10.0,14.0,108,POR,2017,Regular Season,2017-18
5322,107288,21700074,,OKC @ MIN,MIN,t,W,3.0,3.0,0.5,240,42.0,86.0,0.488,8.0,22.0,0.364,27.0,35.0,1.0,17.0,27.0,44,23.0,5.0,7.0,15.0,21.0,119,OKC,2017,Regular Season,2017-18
5330,107302,21700851,2018-02-13,SAC @ DAL,DAL,t,L,18.0,40.0,0.31,240,38.0,83.0,0.458,15.0,40.0,0.375,18.0,23.0,1.0,4.0,33.0,37,29.0,4.0,4.0,9.0,15.0,109,SAC,2017,Regular Season,2017-18
5334,107306,21700706,2018-01-24,HOU @ DAL,DAL,t,L,16.0,32.0,0.333,240,35.0,82.0,0.4270000000000001,15.0,35.0,0.429,12.0,18.0,1.0,9.0,40.0,49,24.0,5.0,2.0,13.0,21.0,97,HOU,2017,Regular Season,2017-18
5335,107307,21700627,2018-01-13,LAL @ DAL,DAL,t,L,15.0,29.0,0.341,265,34.0,90.0,0.378,11.0,43.0,0.256,22.0,28.0,1.0,4.0,35.0,39,20.0,5.0,1.0,8.0,17.0,101,LAL,2017,Regular Season,2017-18
5336,107308,21700601,2018-01-09,ORL @ DAL,DAL,t,W,14.0,28.0,0.333,240,43.0,83.0,0.518,9.0,26.0,0.34600000000000003,19.0,22.0,1.0,5.0,33.0,38,27.0,6.0,2.0,4.0,22.0,114,ORL,2017,Regular Season,2017-18
5337,107309,21700572,2018-01-05,CHI @ DAL,DAL,t,L,13.0,27.0,0.325,240,49.0,92.0,0.5329999999999999,14.0,32.0,0.438,12.0,17.0,1.0,7.0,27.0,34,33.0,11.0,2.0,13.0,24.0,124,CHI,2017,Regular Season,2017-18
5339,107315,21700347,2017-12-04,DEN @ DAL,DAL,t,W,7.0,17.0,0.292,240,49.0,86.0,0.57,12.0,26.0,0.462,12.0,17.0,1.0,5.0,37.0,42,26.0,4.0,6.0,7.0,18.0,122,DEN,2017,Regular Season,2017-18
5340,107316,21700327,2017-12-02,LAC @ DAL,DAL,t,W,6.0,17.0,0.261,240,36.0,79.0,0.456,16.0,35.0,0.457,20.0,26.0,1.0,15.0,39.0,54,24.0,4.0,7.0,15.0,20.0,108,LAC,2017,Regular Season,2017-18
5341,107317,21700249,2017-11-20,BOS @ DAL,DAL,t,L,3.0,15.0,0.16699999999999998,265,39.0,96.0,0.406,7.0,33.0,0.212,17.0,20.0,1.0,8.0,37.0,45,18.0,7.0,3.0,11.0,22.0,102,BOS,2017,Regular Season,2017-18
5342,107318,21700203,2017-11-14,SAS @ DAL,DAL,t,L,2.0,13.0,0.133,240,33.0,81.0,0.407,10.0,34.0,0.294,15.0,18.0,1.0,5.0,35.0,40,18.0,7.0,4.0,15.0,23.0,91,SAS,2017,Regular Season,2017-18
5343,107319,21700009,,ATL @ DAL,DAL,t,L,0.0,1.0,0.0,240,38.0,86.0,0.442,17.0,45.0,0.378,18.0,21.0,1.0,9.0,32.0,41,27.0,5.0,4.0,15.0,19.0,111,ATL,2017,Regular Season,2017-18
5347,107323,11700023,,CHI @ DAL,DAL,t,W,2.0,0.0,1.0,240,41.0,82.0,0.5,18.0,40.0,0.45,18.0,28.0,1.0,3.0,46.0,49,26.0,9.0,2.0,16.0,14.0,118,CHI,2017,Pre Season,2017-18
5349,107333,21700730,2018-01-27,DAL @ DEN,DEN,t,W,26.0,23.0,0.531,240,34.0,81.0,0.42,12.0,33.0,0.364,11.0,15.0,1.0,9.0,44.0,53,23.0,6.0,8.0,14.0,21.0,91,DAL,2017,Regular Season,2017-18
5350,107334,21700694,2018-01-22,POR @ DEN,DEN,t,W,24.0,23.0,0.511,240,34.0,83.0,0.41,10.0,30.0,0.333,26.0,33.0,1.0,14.0,35.0,49,23.0,7.0,8.0,15.0,20.0,104,POR,2017,Regular Season,2017-18
5352,107336,21700563,2018-01-03,PHX @ DEN,DEN,t,W,20.0,17.0,0.541,240,51.0,82.0,0.622,12.0,27.0,0.444,20.0,22.0,1.0,8.0,40.0,48,35.0,8.0,9.0,20.0,16.0,134,PHO,2017,Regular Season,2017-18
5353,107337,21700427,2017-12-15,NOP @ DEN,DEN,t,W,16.0,13.0,0.552,265,46.0,100.0,0.46,16.0,36.0,0.444,9.0,14.0,1.0,11.0,37.0,48,30.0,12.0,4.0,15.0,17.0,117,NOP,2017,Regular Season,2017-18
5358,107346,21700315,2017-11-30,CHI @ DEN,DEN,t,W,12.0,9.0,0.5710000000000001,240,38.0,83.0,0.458,12.0,31.0,0.387,23.0,31.0,1.0,11.0,33.0,44,22.0,7.0,4.0,12.0,19.0,111,CHI,2017,Regular Season,2017-18
5361,107349,21700185,2017-11-11,ORL @ DEN,DEN,t,W,8.0,5.0,0.615,240,46.0,87.0,0.529,12.0,29.0,0.414,21.0,27.0,1.0,13.0,37.0,50,29.0,9.0,4.0,12.0,16.0,125,ORL,2017,Regular Season,2017-18
5363,107351,11700056,,OKC @ DEN,DEN,t,L,3.0,2.0,0.6,240,29.0,85.0,0.341,11.0,33.0,0.333,17.0,26.0,1.0,11.0,35.0,46,20.0,9.0,9.0,16.0,14.0,86,OKC,2017,Pre Season,2017-18
5366,107354,21701150,2018-04-01,OKC @ NOP,NOP,t,L,43.0,34.0,0.5579999999999999,240,38.0,83.0,0.458,11.0,32.0,0.344,17.0,23.0,1.0,7.0,37.0,44,28.0,13.0,3.0,21.0,20.0,104,OKC,2017,Regular Season,2017-18
5367,107355,21701112,2018-03-27,POR @ NOP,NOP,t,L,43.0,32.0,0.573,240,43.0,94.0,0.457,4.0,24.0,0.16699999999999998,13.0,14.0,1.0,11.0,43.0,54,28.0,3.0,10.0,16.0,19.0,103,POR,2017,Regular Season,2017-18
5368,107356,21701075,2018-03-22,LAL @ NOP,NOP,t,W,43.0,30.0,0.589,240,52.0,95.0,0.547,6.0,24.0,0.25,18.0,22.0,1.0,8.0,34.0,42,28.0,13.0,4.0,9.0,19.0,128,LAL,2017,Regular Season,2017-18
5369,107357,21700809,2018-03-21,IND @ NOP,NOP,t,W,42.0,30.0,0.583,240,34.0,79.0,0.43,8.0,23.0,0.348,20.0,24.0,1.0,10.0,40.0,50,15.0,4.0,11.0,18.0,19.0,96,IND,2017,Regular Season,2017-18
5378,107373,21700360,2017-12-06,DEN @ NOP,NOP,t,W,13.0,12.0,0.52,240,46.0,86.0,0.535,12.0,31.0,0.387,19.0,29.0,1.0,11.0,38.0,49,28.0,4.0,5.0,11.0,19.0,123,DEN,2017,Regular Season,2017-18
5379,107374,21700346,2017-12-04,GSW @ NOP,NOP,t,L,12.0,12.0,0.5,240,45.0,91.0,0.495,16.0,39.0,0.41,9.0,15.0,1.0,11.0,36.0,47,33.0,11.0,4.0,21.0,26.0,115,GSW,2017,Regular Season,2017-18
5385,107390,41700163,2018-04-19,POR @ NOP,NOP,t,W,3.0,0.0,1.0,240,46.0,87.0,0.529,11.0,27.0,0.407,16.0,19.0,1.0,6.0,32.0,38,27.0,16.0,4.0,12.0,23.0,119,POR,2017,Playoffs,2017-18
5386,107391,21701224,2018-04-11,DET @ CHI,CHI,t,L,27.0,55.0,0.329,240,32.0,86.0,0.3720000000000001,11.0,34.0,0.324,12.0,18.0,1.0,12.0,28.0,40,21.0,8.0,1.0,18.0,15.0,87,DET,2017,Regular Season,2017-18
5387,107396,21701083,2018-03-23,MIL @ CHI,CHI,t,L,24.0,48.0,0.333,240,36.0,87.0,0.414,12.0,26.0,0.462,21.0,23.0,1.0,17.0,34.0,51,21.0,3.0,2.0,14.0,21.0,105,MIL,2017,Regular Season,2017-18
5388,107397,21700967,2018-03-07,MEM @ CHI,CHI,t,W,22.0,42.0,0.344,240,42.0,79.0,0.532,11.0,29.0,0.379,24.0,32.0,1.0,9.0,32.0,41,25.0,10.0,1.0,20.0,22.0,119,MEM,2017,Regular Season,2017-18
5389,107399,21700829,2018-02-10,WAS @ CHI,CHI,t,L,19.0,36.0,0.345,240,34.0,80.0,0.425,9.0,32.0,0.281,13.0,16.0,1.0,9.0,36.0,45,23.0,11.0,2.0,14.0,16.0,90,WAS,2017,Regular Season,2017-18
5393,107405,21700657,2018-01-17,GSW @ CHI,CHI,t,L,17.0,28.0,0.378,240,45.0,106.0,0.425,10.0,39.0,0.256,12.0,13.0,1.0,14.0,35.0,49,24.0,10.0,2.0,11.0,19.0,112,GSW,2017,Regular Season,2017-18
5398,107410,21700344,2017-12-04,CLE @ CHI,CHI,t,L,3.0,19.0,0.136,240,34.0,82.0,0.415,9.0,34.0,0.265,14.0,18.0,1.0,10.0,33.0,43,21.0,4.0,5.0,11.0,16.0,91,CLE,2017,Regular Season,2017-18
5399,107411,21700322,2017-12-01,SAC @ CHI,CHI,t,L,3.0,18.0,0.14300000000000002,240,42.0,90.0,0.467,13.0,36.0,0.361,9.0,13.0,1.0,8.0,30.0,38,30.0,8.0,2.0,8.0,16.0,106,SAC,2017,Regular Season,2017-18
5403,107415,21700222,2017-11-17,CHA @ CHI,CHI,t,W,3.0,10.0,0.231,240,47.0,91.0,0.516,17.0,34.0,0.5,12.0,13.0,1.0,4.0,31.0,35,26.0,9.0,2.0,11.0,23.0,123,CHO,2017,Regular Season,2017-18
5404,107416,21700133,2017-11-04,NOP @ CHI,CHI,t,L,2.0,6.0,0.25,265,35.0,99.0,0.354,11.0,42.0,0.262,9.0,12.0,1.0,16.0,42.0,58,23.0,10.0,5.0,17.0,19.0,90,NOP,2017,Regular Season,2017-18
5405,107417,21700079,,OKC @ CHI,CHI,t,L,1.0,4.0,0.2,240,22.0,78.0,0.282,10.0,37.0,0.27,15.0,20.0,1.0,12.0,35.0,47,16.0,9.0,5.0,19.0,16.0,69,OKC,2017,Regular Season,2017-18
5408,107428,21701212,2018-04-09,NOP @ LAC,LAC,t,L,42.0,39.0,0.519,240,45.0,98.0,0.459,2.0,17.0,0.118,8.0,19.0,0.0,17.0,44.0,61,29.0,6.0,6.0,16.0,18.0,100,NOP,2017,Regular Season,2017-18
5409,107430,21701115,2018-03-27,MIL @ LAC,LAC,t,W,40.0,34.0,0.541,240,40.0,86.0,0.465,15.0,28.0,0.536,10.0,18.0,1.0,8.0,33.0,41,23.0,8.0,4.0,13.0,23.0,105,MIL,2017,Regular Season,2017-18
5412,107433,21700921,2018-02-28,HOU @ LAC,LAC,t,L,32.0,28.0,0.5329999999999999,240,36.0,79.0,0.456,7.0,23.0,0.304,13.0,19.0,1.0,4.0,35.0,39,17.0,6.0,2.0,16.0,19.0,92,HOU,2017,Regular Season,2017-18
5415,107440,21700775,2018-02-03,CHI @ LAC,LAC,t,W,26.0,25.0,0.51,240,40.0,88.0,0.455,9.0,25.0,0.36,24.0,28.0,1.0,10.0,44.0,54,23.0,4.0,5.0,13.0,18.0,113,CHI,2017,Regular Season,2017-18
5417,107442,21700598,2018-01-08,ATL @ LAC,LAC,t,W,18.0,21.0,0.462,240,38.0,85.0,0.447,9.0,18.0,0.5,23.0,34.0,1.0,14.0,33.0,47,16.0,10.0,9.0,16.0,25.0,108,ATL,2017,Regular Season,2017-18
5418,107443,21700505,2017-12-26,SAC @ LAC,LAC,t,W,14.0,19.0,0.424,240,44.0,81.0,0.5429999999999999,13.0,31.0,0.419,21.0,27.0,1.0,9.0,40.0,49,31.0,7.0,8.0,13.0,13.0,122,SAC,2017,Regular Season,2017-18
5420,107445,21700465,2017-12-20,PHX @ LAC,LAC,t,W,12.0,18.0,0.4,240,41.0,87.0,0.471,10.0,30.0,0.333,16.0,24.0,1.0,9.0,41.0,50,22.0,1.0,4.0,9.0,19.0,108,PHO,2017,Regular Season,2017-18
5426,107460,21700100,,GSW @ LAC,LAC,t,L,4.0,2.0,0.667,240,39.0,86.0,0.453,10.0,25.0,0.4,25.0,30.0,1.0,9.0,26.0,35,21.0,4.0,3.0,12.0,20.0,113,GSW,2017,Regular Season,2017-18
5428,107462,11700066,,SAC @ LAC,LAC,t,W,2.0,2.0,0.5,240,39.0,75.0,0.52,11.0,25.0,0.44,15.0,23.0,1.0,5.0,39.0,44,25.0,11.0,2.0,20.0,19.0,104,SAC,2017,Pre Season,2017-18
5429,107463,21701174,2018-04-04,SAS @ LAL,LAL,t,W,34.0,44.0,0.436,265,47.0,86.0,0.547,13.0,24.0,0.542,15.0,18.0,1.0,4.0,40.0,44,32.0,4.0,3.0,13.0,22.0,122,SAS,2017,Regular Season,2017-18
5432,107466,21700956,2018-03-05,POR @ LAL,LAL,t,L,28.0,35.0,0.444,240,34.0,87.0,0.391,11.0,37.0,0.297,24.0,31.0,1.0,7.0,40.0,47,20.0,9.0,7.0,10.0,24.0,103,POR,2017,Regular Season,2017-18
5434,107469,21700816,2018-02-08,OKC @ LAL,LAL,t,W,23.0,31.0,0.426,240,42.0,96.0,0.438,10.0,31.0,0.32299999999999995,12.0,13.0,1.0,13.0,38.0,51,28.0,5.0,7.0,8.0,19.0,106,OKC,2017,Regular Season,2017-18
5438,107473,21700450,2017-12-18,GSW @ LAL,LAL,t,L,10.0,18.0,0.35700000000000004,265,41.0,92.0,0.446,10.0,25.0,0.4,22.0,35.0,1.0,7.0,38.0,45,23.0,9.0,9.0,12.0,26.0,114,GSW,2017,Regular Season,2017-18
5442,107481,21700240,2017-11-19,DEN @ LAL,LAL,t,W,7.0,10.0,0.412,240,53.0,100.0,0.53,12.0,32.0,0.375,9.0,16.0,1.0,13.0,33.0,46,36.0,11.0,5.0,15.0,27.0,127,DEN,2017,Regular Season,2017-18
5443,107482,21700214,2017-11-15,PHI @ LAL,LAL,t,L,6.0,9.0,0.4,240,42.0,109.0,0.385,3.0,27.0,0.111,22.0,27.0,1.0,22.0,35.0,57,18.0,7.0,6.0,9.0,23.0,109,PHI,2017,Regular Season,2017-18
5445,107484,21700145,2017-11-05,MEM @ LAL,LAL,t,W,5.0,5.0,0.5,240,40.0,85.0,0.471,9.0,27.0,0.333,18.0,23.0,1.0,8.0,38.0,46,25.0,5.0,4.0,16.0,16.0,107,MEM,2017,Regular Season,2017-18
5446,107485,21700130,2017-11-03,BKN @ LAL,LAL,t,W,4.0,5.0,0.444,240,48.0,94.0,0.511,9.0,21.0,0.429,19.0,27.0,1.0,7.0,50.0,57,26.0,10.0,7.0,16.0,29.0,124,BRK,2017,Regular Season,2017-18
5448,107487,21700016,,LAC @ LAL,LAL,t,L,0.0,1.0,0.0,240,37.0,91.0,0.407,4.0,16.0,0.25,14.0,23.0,1.0,12.0,40.0,52,21.0,8.0,7.0,19.0,15.0,92,LAC,2017,Regular Season,2017-18
5449,107488,11700058,,UTA @ LAL,LAL,t,L,1.0,4.0,0.2,240,36.0,81.0,0.444,6.0,22.0,0.273,21.0,28.0,1.0,6.0,33.0,39,23.0,13.0,2.0,18.0,23.0,99,UTA,2017,Pre Season,2017-18
5450,107489,11700011,,DEN @ LAL,LAL,t,L,0.0,2.0,0.0,240,38.0,84.0,0.452,9.0,27.0,0.333,22.0,27.0,1.0,11.0,37.0,48,26.0,10.0,4.0,24.0,25.0,107,DEN,2017,Pre Season,2017-18
5454,107499,21701153,2018-04-01,PHX @ GSW,GSW,t,W,56.0,21.0,0.727,240,48.0,89.0,0.539,13.0,28.0,0.464,8.0,9.0,1.0,7.0,38.0,45,31.0,10.0,7.0,14.0,14.0,117,PHO,2017,Regular Season,2017-18
5456,107501,21701102,2018-03-25,UTA @ GSW,GSW,t,L,54.0,19.0,0.74,240,38.0,91.0,0.418,6.0,15.0,0.4,9.0,10.0,1.0,14.0,27.0,41,24.0,9.0,7.0,11.0,19.0,91,UTA,2017,Regular Season,2017-18
5458,107503,21701033,2018-03-16,SAC @ GSW,GSW,t,L,52.0,17.0,0.754,240,34.0,81.0,0.42,12.0,26.0,0.462,13.0,18.0,1.0,9.0,31.0,40,21.0,10.0,5.0,11.0,21.0,93,SAC,2017,Regular Season,2017-18
5459,107504,21701019,2018-03-14,LAL @ GSW,GSW,t,W,52.0,16.0,0.765,240,44.0,81.0,0.5429999999999999,6.0,20.0,0.3,23.0,28.0,1.0,11.0,39.0,50,25.0,8.0,6.0,21.0,24.0,117,LAL,2017,Regular Season,2017-18
5464,107512,21700613,2018-01-10,LAC @ GSW,GSW,t,L,33.0,9.0,0.7859999999999999,240,38.0,79.0,0.481,8.0,23.0,0.348,22.0,26.0,1.0,4.0,29.0,33,26.0,9.0,6.0,16.0,21.0,106,LAC,2017,Regular Season,2017-18
5466,107514,21700535,2017-12-30,MEM @ GSW,GSW,t,W,29.0,8.0,0.784,240,50.0,85.0,0.588,18.0,33.0,0.545,23.0,25.0,1.0,7.0,31.0,38,37.0,3.0,6.0,10.0,17.0,141,MEM,2017,Regular Season,2017-18
5468,107522,21700163,2017-11-08,MIN @ GSW,GSW,t,W,9.0,3.0,0.75,240,48.0,85.0,0.565,15.0,36.0,0.417,14.0,18.0,1.0,3.0,42.0,45,37.0,10.0,9.0,19.0,23.0,125,MIN,2017,Regular Season,2017-18
5470,107524,21700075,,WAS @ GSW,GSW,t,W,4.0,2.0,0.667,240,46.0,95.0,0.484,10.0,38.0,0.263,18.0,20.0,1.0,15.0,38.0,53,33.0,7.0,13.0,17.0,20.0,120,WAS,2017,Regular Season,2017-18
5472,107526,11700024,,MIN @ GSW,GSW,t,L,0.0,2.0,0.0,240,37.0,80.0,0.463,8.0,28.0,0.28600000000000003,13.0,25.0,1.0,8.0,36.0,44,27.0,3.0,8.0,19.0,21.0,95,MIN,2017,Pre Season,2017-18
5473,107527,41700402,2018-06-03,CLE @ GSW,GSW,t,W,2.0,0.0,1.0,240,47.0,82.0,0.573,15.0,36.0,0.417,13.0,21.0,1.0,7.0,34.0,41,28.0,3.0,8.0,12.0,25.0,122,CLE,2017,Playoffs,2017-18
5474,107529,21701194,2018-04-07,OKC @ HOU,HOU,t,L,64.0,16.0,0.8,240,36.0,76.0,0.474,14.0,37.0,0.378,16.0,23.0,1.0,6.0,35.0,41,23.0,7.0,5.0,17.0,24.0,102,OKC,2017,Regular Season,2017-18
5475,107530,21701001,2018-03-12,SAS @ HOU,HOU,t,W,53.0,14.0,0.7909999999999999,240,39.0,80.0,0.488,13.0,44.0,0.295,18.0,23.0,1.0,9.0,41.0,50,24.0,6.0,4.0,15.0,24.0,109,SAS,2017,Regular Season,2017-18
5477,107532,21700939,2018-03-03,BOS @ HOU,HOU,t,W,49.0,13.0,0.79,240,39.0,87.0,0.448,19.0,49.0,0.388,26.0,30.0,1.0,10.0,30.0,40,24.0,11.0,5.0,10.0,21.0,123,BOS,2017,Regular Season,2017-18
5480,107535,21700837,2018-02-11,DAL @ HOU,HOU,t,W,42.0,13.0,0.764,240,34.0,78.0,0.436,13.0,45.0,0.289,23.0,33.0,1.0,2.0,40.0,42,15.0,9.0,7.0,9.0,18.0,104,DAL,2017,Regular Season,2017-18
5482,107537,21700748,2018-01-30,ORL @ HOU,HOU,t,W,36.0,13.0,0.735,240,39.0,77.0,0.506,13.0,35.0,0.371,23.0,28.0,1.0,8.0,32.0,40,17.0,5.0,5.0,12.0,15.0,114,ORL,2017,Regular Season,2017-18
5484,107539,21700566,2018-01-04,GSW @ HOU,HOU,t,L,27.0,10.0,0.73,240,42.0,89.0,0.472,17.0,50.0,0.34,13.0,22.0,1.0,6.0,32.0,38,20.0,7.0,3.0,10.0,17.0,114,GSW,2017,Regular Season,2017-18
5485,107545,21700475,2017-12-22,LAC @ HOU,HOU,t,L,25.0,6.0,0.8059999999999999,240,36.0,78.0,0.462,17.0,40.0,0.425,29.0,35.0,1.0,9.0,34.0,43,16.0,4.0,4.0,17.0,26.0,118,LAC,2017,Regular Season,2017-18
5486,107546,21700282,2017-11-25,NYK @ HOU,HOU,t,W,15.0,4.0,0.789,240,41.0,94.0,0.436,18.0,47.0,0.383,17.0,22.0,1.0,9.0,33.0,42,30.0,12.0,6.0,7.0,15.0,117,NYK,2017,Regular Season,2017-18
5487,107547,21700259,2017-11-22,DEN @ HOU,HOU,t,W,14.0,4.0,0.778,240,45.0,82.0,0.5489999999999999,18.0,41.0,0.439,17.0,23.0,1.0,8.0,38.0,46,30.0,13.0,4.0,18.0,22.0,125,DEN,2017,Regular Season,2017-18
5488,107548,21700202,2017-11-14,TOR @ HOU,HOU,t,L,11.0,4.0,0.733,240,33.0,79.0,0.418,12.0,39.0,0.308,35.0,41.0,1.0,14.0,34.0,48,21.0,4.0,4.0,19.0,27.0,113,TOR,2017,Regular Season,2017-18
5491,107551,21700043,,MEM @ HOU,HOU,t,L,3.0,1.0,0.75,240,32.0,77.0,0.416,9.0,38.0,0.237,17.0,23.0,1.0,9.0,30.0,39,25.0,5.0,2.0,16.0,31.0,90,MEM,2017,Regular Season,2017-18
5493,107557,41700225,2018-05-08,UTA @ HOU,HOU,t,W,4.0,1.0,0.8,240,40.0,83.0,0.482,18.0,39.0,0.462,14.0,17.0,1.0,6.0,34.0,40,21.0,10.0,8.0,9.0,18.0,112,UTA,2017,Playoffs,2017-18
5494,107558,41700145,2018-04-25,MIN @ HOU,HOU,t,W,4.0,1.0,0.8,240,45.0,88.0,0.511,18.0,44.0,0.409,14.0,19.0,1.0,8.0,32.0,40,29.0,3.0,5.0,4.0,17.0,122,MIN,2017,Playoffs,2017-18
5495,107559,41700142,2018-04-18,MIN @ HOU,HOU,t,W,2.0,0.0,1.0,240,35.0,96.0,0.365,16.0,52.0,0.308,16.0,21.0,1.0,12.0,42.0,54,22.0,8.0,9.0,9.0,17.0,102,MIN,2017,Playoffs,2017-18
5496,107560,41700141,2018-04-15,MIN @ HOU,HOU,t,W,1.0,0.0,1.0,240,39.0,83.0,0.47,10.0,37.0,0.27,16.0,23.0,1.0,8.0,29.0,37,15.0,8.0,8.0,11.0,19.0,104,MIN,2017,Playoffs,2017-18
5497,107561,21701141,2018-03-31,BKN @ MIA,MIA,t,L,41.0,36.0,0.532,265,43.0,95.0,0.453,7.0,17.0,0.412,16.0,21.0,1.0,10.0,41.0,51,19.0,6.0,6.0,18.0,22.0,109,BRK,2017,Regular Season,2017-18
5498,107562,21701110,2018-03-27,CLE @ MIA,MIA,t,W,40.0,35.0,0.5329999999999999,240,37.0,78.0,0.474,9.0,29.0,0.31,15.0,20.0,1.0,9.0,35.0,44,24.0,10.0,9.0,14.0,18.0,98,CLE,2017,Regular Season,2017-18
5500,107564,21700952,2018-03-05,PHX @ MIA,MIA,t,W,34.0,30.0,0.531,240,47.0,92.0,0.511,12.0,36.0,0.333,19.0,23.0,1.0,16.0,35.0,51,33.0,12.0,6.0,10.0,14.0,125,PHO,2017,Regular Season,2017-18
5501,107565,21700806,2018-02-07,HOU @ MIA,MIA,t,L,29.0,26.0,0.527,240,39.0,88.0,0.443,13.0,32.0,0.406,10.0,12.0,1.0,15.0,26.0,41,23.0,3.0,3.0,13.0,17.0,101,HOU,2017,Regular Season,2017-18
5504,107568,21700523,2017-12-29,BKN @ MIA,MIA,t,L,18.0,17.0,0.514,240,30.0,89.0,0.337,3.0,26.0,0.115,24.0,31.0,1.0,12.0,31.0,43,12.0,9.0,3.0,11.0,18.0,87,BRK,2017,Regular Season,2017-18
5505,107572,21700500,2017-12-26,ORL @ MIA,MIA,t,W,18.0,16.0,0.529,240,41.0,91.0,0.451,11.0,33.0,0.333,14.0,17.0,1.0,16.0,37.0,53,22.0,11.0,5.0,15.0,20.0,107,ORL,2017,Regular Season,2017-18
5506,107573,21700432,2017-12-16,LAC @ MIA,MIA,t,W,15.0,14.0,0.517,240,31.0,82.0,0.378,12.0,35.0,0.343,16.0,21.0,1.0,9.0,28.0,37,22.0,10.0,8.0,8.0,15.0,90,LAC,2017,Regular Season,2017-18
5507,107574,21700408,2017-12-13,POR @ MIA,MIA,t,L,13.0,14.0,0.481,240,34.0,72.0,0.472,13.0,30.0,0.433,14.0,23.0,1.0,10.0,26.0,36,19.0,6.0,1.0,15.0,21.0,95,POR,2017,Regular Season,2017-18
5511,107578,11700063,,WAS @ MIA,MIA,t,W,3.0,2.0,0.6,240,44.0,89.0,0.494,16.0,40.0,0.4,13.0,19.0,1.0,7.0,33.0,40,28.0,7.0,4.0,13.0,27.0,117,WAS,2017,Pre Season,2017-18
